Kingdom	Phylum	Class	Order	Family	Genus	Case MRA	Control MRA	MRAR	KW TSS	KW CLR	KW rCLR	t-test TSS	t-test CLR	t-test rCLR	GLM TSS	GLM CLR	GLM rCLR	ANCOM	ANCOM-BC	ALDEx2 t-test	ALDEx2 Wilcoxon	baySeq	DESeq2	edgeR RLE	edgeR TMM	fitFeatureModel	fitZIG	GLM NBZI	limma-voom	LEfSe	N methods detected by
Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Roseomonas	4.41074488078071e-06	0	Inf	0.346140045165747	0.998648223348226	0.236885073960085	0.203118092751404	0.250069285346715	0.0998035536598558	0.441304515640988	0.422340058324575	0.138602592826454	1	0.644647807453836	0.77405481271866	0.772625494965084	0	1	0.00010574772883304	7.57185402554162e-10	0.471170060212095	2.63802491741354e-05	0.99999587557469	0.000576313515371148	1	5
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Ensifer	4.23684446377324e-07	0	Inf	0.634526005684682	0.998648223348226	0.251100072010407	0.485844037895162	0.697569140427607	0.124419342473378	0.623095268788352	0.722696653205811	0.158402216718401	1	0.99898497017594	0.80731615337949	0.804951628036263	0	1	0.817288465540967	0.00090820438966048	0.64549265795003	0.131222770661355	0.99999587557469	0.00246282110694668	1	3
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	9.23082403840539e-07	0	Inf	0.599494089968919	0.998648223348226	0.0107289738360614	0.485844037895162	0.652270532235326	0.00224066754592601	0.623095268788352	0.718209199477783	0.00516054189805783	1	0.99898497017594	0.791600955156939	0.79088185082413	0	1	0.39720437060407	3.47338685221433e-05	0.623761130291121	0.0249022895135274	0.99999587557469	0.00193027387224485	1	7
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Neorhizobium	1.13500175151407e-05	0	Inf	0.634526005684682	0.998648223348226	0.0127076657650948	0.485844037895162	0.68511249284331	0.00616050326358972	0.623095268788352	0.722696653205811	0.0134364522223116	1	0.99898497017594	0.798255629139241	0.793654995336568	0	1	2.26942881977879e-07	3.82576268947486e-11	0.64549265795003	0.14858886481529	0.99999587557469	0.00306834993191768	1	7
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	5.54091958393679e-05	8.88640333972561e-05	0.623527806707441	0.382273866360291	0.998648223348226	0.67352526941635	0.485844037895162	0.622005453143126	0.531409013771646	0.623095268788352	0.694942140744424	0.544368004159948	1	0.829067470884381	0.766208108863781	0.76253457667853	2.70280325656152e-06	0.331225162272871	0.173886178781715	0.193005132252025	0.643603985782643	0.000500042225592215	0.567614225978584	0.0041423038919586	1	3
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Aureimonas	6.69113058535805e-06	0	Inf	0.483080141928655	0.998648223348226	0.84982438477876	0.320790402311175	0.417978508712901	0.777894477625268	0.497828471876185	0.585332193052563	0.824546571024588	1	0.808867577373034	0.778757116829813	0.784218318098446	0	1	6.89431713363644e-05	1.43403568503297e-10	0.542597778025524	0.00431155642249823	0.99999587557469	0.00193027387224485	1	5
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Aminobacter	2.75200856204904e-07	0	Inf	0.634526005684682	0.998648223348226	0.0335591679612303	0.485844037895162	0.706818196231234	0.0244831757999692	0.623095268788352	0.722843273756274	0.0402508494627329	1	0.99898497017594	0.795223143364811	0.7893235716521	1.59955188458479e-06	1	0.952752236409744	0.00768950448419755	0.64549265795003	0.160753830616087	0.99999587557469	0.00249579771888176	1	6
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Shinella	8.3163834389701e-05	1.85688651417011e-06	44.7867081564051	0.44581906325074	0.998648223348226	0.0511591054308387	0.163021425755773	0.290504477976639	0.0181318385299218	0.385894387565492	0.480781909690816	0.0311402341907588	1	0.522305139533266	0.750580222229272	0.773243715523281	0	0.383505145843926	3.76429889026254e-22	6.0245320873412e-09	0.4610421707778	4.13076600924001e-05	0.233863626379716	0.000284678435660798	1	7
Bacteria	Proteobacteria	Alphaproteobacteria	Azospirillales	Azospirillaceae	Skermanella	6.53602033486647e-07	0	Inf	0.634526005684682	0.998648223348226	0.0335591679612303	0.485844037895162	0.697569140427607	0.0244831757999692	0.623095268788352	0.722696653205811	0.0402508494627329	1	0.99898497017594	0.79444272555712	0.795471729497751	0	1	0.745510963436416	1.08755409026667e-05	0.64549265795003	0.157984244744528	0.99999587557469	0.00253163277465986	1	6
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Phyllobacterium	0	1.04216430011997e-07	0	0.525742825466531	0.998648223348226	0.0631246629437924	0.485844037895162	0.921038760291007	0.777894477625268	0.497828471876185	0.919061969847517	0.731749200789161	1	0.907328908515783	0.793413837293932	0.789761821490755	0.00194996737215995	1	0.982616105051172	0.179282294919168	0.542597778025524	0.105938934331192	0.99999587557469	0.00901854870841729	1	2
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Pseudochrobactrum	7.54729341605066e-08	0	Inf	0.634526005684682	0.998648223348226	0.352552315413094	0.485844037895162	0.706991170406017	0.0930875557166981	0.623095268788352	0.722843273756274	0.122831994610718	1	0.99898497017594	0.808370677337443	0.800211171512209	3.79655652618376e-05	1	0.964180352986542	0.24541067359454	0.64549265795003	0.0313566883666109	0.99999587557469	0.00246282110694668	1	3
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	NA	0.000152764934671259	1.10320465403087e-06	138.473794606549	0.283912776162342	0.998648223348226	0.00607640874445134	0.034982286056612	0.0594397969259985	0.00901360193199378	0.178211976467602	0.188187858469362	0.0123730495787983	1	0.119447054999302	0.64895230380837	0.736990425554362	0	0.0964519391718272	6.18317402040556e-38	8.32348753284495e-12	0.186028077447429	0.000180180527450815	0.000579133851263272	2.82896374266552e-05	1	10
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Brucella	7.17975971978227e-05	4.36381404588828e-05	1.64529460794675	0.760515266112305	0.998648223348226	0.186485509474415	0.678286227019892	0.878124560039479	0.214759498518945	0.666793762461069	0.869118201924106	0.211025956118481	1	0.965642175398967	0.820185406380011	0.808875164457572	1.71541705677537e-08	1	0.422189840664091	0.0289703468538184	0.833393341727612	0.320620609755467	0.767674886771072	0.322447746515625	1	2
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Devosia	3.09600963230517e-07	0	Inf	0.634526005684682	0.998648223348226	0.0335591679612303	0.485844037895162	0.706818196231234	0.0244831757999692	0.623095268788352	0.722843273756274	0.0402508494627329	1	0.99898497017594	0.80459051472137	0.80216075813062	3.28433150593494e-08	1	0.933388498100954	0.00401510808950506	0.64549265795003	0.160220219280498	0.99999587557469	0.00249579771888176	1	6
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Mesorhizobium	9.69270608822224e-06	3.25529973885905e-07	29.7751570232344	0.69255019876209	0.998648223348226	0.174225207074959	0.377314751117909	0.514428339462841	0.280974091912519	0.497828471876185	0.658467352828516	0.282980668273155	1	0.835593718290706	0.783739851351985	0.788966644110231	0	1	7.86368240667479e-05	1.86966410842843e-08	0.502491588035447	9.14573685986921e-08	0.0318149627476106	0.00175216198113625	1	6
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Ochrobactrum	0.000150336128515123	4.34573125532109e-06	34.5939773268411	0.924086172409375	0.998648223348226	0.251100072010407	0.898572536604428	0.71430586941326	0.557533111917886	0.907753906905342	0.730190165173979	0.593742242471509	1	0.99898497017594	0.788138778366468	0.78131796584048	0	1	4.72459294187934e-36	2.3409645522125e-05	0.75812432245172	0.00666761147064294	0.389041795333934	0.0134068676592573	1	5
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	NA	0.000876421659656513	4.57386948480672e-05	19.1614925298541	0.924086172409375	0.998648223348226	0.0267478138120048	0.566781456303212	0.71430586941326	0.0192781639705611	0.646662084540518	0.730190165173979	0.0281868522559995	1	0.99898497017594	0.815649762367141	0.807447699881073	2.81829707822712e-07	0.224339480941076	6.76315335202483e-23	2.35020128602019e-06	0.686001175058094	0.0289832820763631	0.44066529842611	0.00625694572049455	1	8
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	0.0208176639611266	0.0258179246337286	0.806326002436709	0.0247968348820092	0.00151812382424286	0.436725355777764	0.295653360669824	0.0594397969259985	0.422597523077661	0.326266052235855	0.0633730402129854	0.424313481028574	0	0.0533863800747284	0.0782506940454892	0.0212641002719226	0.246251766754459	0.265231835868124	0.0300607959665874	0.682581661096022	0.695852016575717	0.0270620799434385	0.958168148773049	0.221075534642481	0.024796834882017	7
Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Dokdonella	2.40800749179291e-07	0	Inf	0.634526005684682	0.998648223348226	0.0335591679612303	0.485844037895162	0.706991170406017	0.0244831757999692	0.623095268788352	0.72392312980862	0.0402508494627329	1	0.99898497017594	0.791055945068037	0.784757795861345	2.44449768474152e-05	1	0.964180352986542	0.0156327173970292	0.64549265795003	0.161025750041977	0.99999587557469	0.00249579771888176	1	6
Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	0.00389121924423351	1.65129214004188e-05	235.646930659696	0.382273866360291	0.998648223348226	0.0609360364476431	0.0635310524576332	0.0444697847609049	0.0180411179782812	0.242545159064113	0.153474685530494	0.0244029464890663	1	0.0664443240466677	0.502748146693865	0.711182751430657	0	7.21106187759498e-09	1.39548230846601e-48	1.10131439101424e-11	0.143657725013729	2.15138415359902e-38	2.04416116386592e-07	1.27318281118798e-05	1	10
Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	SN8	0	1.49483615644466e-06	0	0.525742825466531	0.999496976192922	0.475225460626704	0.485844037895162	0.892477801151046	0.883579152469787	0.497828471876185	0.876071141385474	0.8661573026486	1	0.808867577373034	0.793620792951003	0.792627298998506	0	1	0.0441053710056523	7.87368079657339e-09	0.542597778025524	0.14203444548917	0.99999587557469	0.0442281715277503	1	4
Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Pseudoxanthomonas	0.00283502335971828	9.78902279437038e-06	289.612499559066	0.799117440096651	0.998648223348226	9.58877372341146e-05	0.485844037895162	0.625029848666279	1.28916590950602e-05	0.623095268788352	0.718209199477783	3.85271759784026e-05	1	0.808867577373034	0.824362499141821	0.822138390979335	0	0.0766141892965148	3.93797798216883e-46	7.5686756999372e-11	0.457244026144108	0.0925040791060424	6.15170673795697e-05	0.0042452287878217	1	8
Bacteria	Actinobacteria	Actinobacteria	NA	NA	NA	2.66173062239936e-07	2.13122024267274e-07	1.24892330182699	0.924086172409375	0.998648223348226	0.0102490057714957	0.872137883967314	0.813395443382749	0.0399887280784717	0.87954805972938	0.819783789767943	0.0402508494627329	1	0.99898497017594	0.798086837060841	0.800330920501063	6.92294140416749e-06	1	1	1	0.884890730319361	0.38007275237334	0.99999587557469	0.00526114454826151	1	5
Bacteria	Proteobacteria	NA	NA	NA	NA	7.25656954893504e-05	1.8313886721325e-06	39.6233178644999	0.634526005684682	0.998648223348226	0.394901558293467	0.955937683700027	0.921038760291007	0.196462143921169	0.960929211649233	0.919061969847517	0.193693028970405	1	0.99898497017594	0.807850036759936	0.800088468261539	0	1	1.872531039701e-28	2.8047499045782e-08	0.64549265795003	4.20792468752503e-13	0.0454307478671637	0.00330852428913043	1	6
Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	Pirellula	2.59879899622948e-08	0	Inf	0.634526005684682	0.998648223348226	0.117124376260043	0.485844037895162	0.71430586941326	0.263633740832768	0.623095268788352	0.730190165173979	0.292165502189748	1	0.99898497017594	0.795601525071723	0.795755518701597	0.0471143467521573	1	0.996124318806426	0.86925073697693	0.64549265795003	0.148779337436137	0.99999587557469	0.00249579771888176	1	2
NA	NA	NA	NA	NA	NA	5.83923003716014e-05	6.26695598504592e-05	0.931749010379775	0.112883510155728	0.998648223348226	5.44359206015287e-05	0.485844037895162	0.514428339462841	2.56372255190306e-06	0.497828471876185	0.583695646215954	2.78543831427208e-05	1	0.77303539948754	0.745366046046767	0.713764357150394	1.41775422097473e-07	1	0.53499036067819	0.699856773076955	0.542597778025524	2.55469886021896e-12	0.99999587557469	0.00246282110694668	1	6
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA	0.000916893797647347	5.30152511316127e-06	172.9490624068	0.381264363608809	0.998648223348226	0.00749773648603401	0.140396310911983	0.122288442319023	0.00262615465573974	0.335512653438625	0.300585087054164	0.00550738204285899	1	0.206650942115343	0.670236900679906	0.759998502182742	0	0.000315974679816971	3.16297899756798e-51	9.36168533003133e-07	0.421186011554374	2.76004794937408e-35	0.0164892840673344	0.000276283938657306	1	10
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingopyxis	0.000332445513508558	4.9595951147111e-07	670.307768717777	0.623902481409684	0.998648223348226	1.41621356489829e-05	0.117327407827986	0.122288442319023	1.21303927413928e-06	0.326266052235855	0.314835248467736	2.14976295759532e-06	1	0.217606958668325	0.7134066686636	0.789003200839889	0	0.298535617600807	7.66159722518658e-50	4.18576953442235e-09	0.00484351188034776	6.37540728372184e-39	8.97376185379799e-11	0.000237879981434197	1	10
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotellaceae_Ga6A1_group	1.86134920103654e-06	5.88382897875154e-05	0.0316349983617554	0.801538580986082	0.998648223348226	0.188702934096826	0.678652593393501	0.903269031097932	0.16732334174254	0.623095268788352	0.886989332334849	0.126558740772749	1	0.907328908515783	0.811628068765598	0.809353318866444	0	1	2.42382653347462e-36	1.57070081872615e-06	0.679820598899714	0.128535140542868	1.32437271784407e-177	0.0223618024092934	1	5
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Paraprevotella	0.00119009859767353	0.00148021739364536	0.804002576096374	0.991279001127615	0.998648223348226	0.00625517978449398	0.698667637013322	0.952779642390459	0.0377561326069874	0.689615794096306	0.951635952934367	0.0343627687155447	1	0.99898497017594	0.920939618459507	0.884668012836954	0.262325563453657	0.709120873183835	0.25780696625552	0.593182817765011	0.64549265795003	0.500024714295998	0.731251567520302	0.476907037453796	1	3
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Barnesiellaceae	Coprobacter	0.000759955670907346	0.000361700229474442	2.1010649399133	0.676191488966538	0.998648223348226	0.757871954052332	0.601267397439525	0.706991170406017	0.584537262094529	0.623095268788352	0.722843273756274	0.584105399608456	1	0.907328908515783	0.846555602398579	0.841574735098456	0.159314719895128	0.305856880853986	0.138969925646187	0.314250164959922	0.64549265795003	0.141807586674488	0.143339863786926	0.0905576705925128	1	0
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Barnesiellaceae	NA	8.28957952186764e-05	0.000100795790693671	0.822413263968585	0.634526005684682	0.998648223348226	0.885518855602794	0.683637562191237	0.71430586941326	0.527844762187684	0.683367252819344	0.725448335401248	0.502530367355569	1	0.829630360914656	0.803530967645916	0.793112905940526	5.81676788641219e-05	1	0.0429869468345548	1	0.974410727610112	1.99848302487943e-07	0.99999587557469	0.0959884774317224	1	3
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	0.00249000466080644	0.000567143196708344	4.39043380094875	0.0537107206075762	0.101172529076859	0.00332883202555218	0.00804239341173625	0.0257734415065684	0.00141349755667051	0.018558989668551	0.0420604015515867	0.00230314553659341	0	0.030459411794999	0.144172490959034	0.139296036248663	1.56077221801281e-05	1.43221084450161e-05	2.54286497647085e-07	7.44528720714726e-06	0.0287262043883806	2.70603603697142e-05	2.70048233127948e-05	0.00246579795173955	1	17
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotellaceae_UCG-001	0.000111327363008539	0.000430660760620975	0.258503613953625	0.904814793253897	0.998648223348226	0.0913251914761573	0.485844037895162	0.691081960524562	0.471157895284202	0.623095268788352	0.722696653205811	0.435553902135745	1	0.907328908515783	0.801194246401614	0.804724757580472	0.0309448404122729	0.372248739746556	7.33015648779279e-22	0.119173446672308	0.497623684542454	5.04926557956631e-24	0.821354947762098	0.00238484921028883	1	4
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotellaceae_NK3B31_group	0.000255192949835287	0.000532453225751901	0.479277685800322	0.987299757668781	0.999496976192922	0.000120797168329238	0.793663457538937	0.798277185875802	0.000163105504273436	0.781921335466743	0.783358836478773	0.000190006525779042	1	0.907328908515783	0.820066735659292	0.793867071644189	0.149456100198671	0.298535617600807	3.7190197743679e-08	0.774466645714692	0.502491588035447	2.02950286215686e-06	0.841349083578267	0.306449982697411	1	5
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella_9	0.0040846021934702	0.00547405931173041	0.746174266821931	0.780699639172754	0.998648223348226	0.41148277173962	0.823097980474582	0.951378048671004	0.500527332938068	0.812027645115691	0.950500779635329	0.478227304772059	1	0.99898497017594	0.897448571479331	0.840180015326378	0.229520047437758	0.716278092604041	0.59904902921666	0.65916937164957	0.830049500931316	0.78310635713648	0.99999587557469	0.296575197340629	1	0
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella_2	0.000406344212887775	0.000912867708566834	0.445129353436896	0.599494089968919	0.998648223348226	4.23409527092268e-10	0.985152382715185	0.845242221897153	1.2862889293959e-08	0.985658984630318	0.836845287566579	2.3921553603499e-08	1	0.99898497017594	0.824428672684362	0.768397825265779	0.22234957429187	0.78080969813807	0.000546386721762027	0.464949147096695	0.502491588035447	5.16710605007617e-07	0.446423479511892	0.0332961767536941	1	6
